DATE,NASDAQCOM,Change
2000-09-11,3896.35,-0.020626331
2000-09-12,3849.51,-0.012021507
2000-09-13,3893.89,0.01152874
2000-09-14,3913.86,0.005128548
2000-09-15,3835.23,-0.020090141
2000-09-18,3726.52,-0.028345106
2000-09-19,3865.64,0.037332417
2000-09-20,3897.44,0.008226322
2000-09-21,3828.87,-0.0175936
2000-09-22,3803.76,-0.006558071
2000-09-25,3741.22,-0.016441626
2000-09-26,3689.1,-0.013931284
2000-09-27,3656.3,-0.008891057
2000-09-28,3778.32,0.033372535
2000-09-29,3672.82,-0.027922463
2000-10-02,3568.9,-0.028294335
2000-10-03,3455.83,-0.031682031
2000-10-04,3523.1,0.019465657
2000-10-05,3472.1,-0.014475888
2000-10-06,3361.01,-0.031995046
2000-10-09,3355.56,-0.001621536
2000-10-10,3240.54,-0.034277438
2000-10-11,3168.49,-0.022233949
2000-10-12,3074.68,-0.029607163
2000-10-13,3316.77,0.078736649
2000-10-16,3290.28,-0.007986686
2000-10-17,3213.96,-0.023195594
2000-10-18,3171.56,-0.013192448
2000-10-19,3418.6,0.077892268
2000-10-20,3483.14,0.018879073
2000-10-23,3468.69,-0.004148556
2000-10-24,3419.79,-0.014097541
2000-10-25,3229.57,-0.055623299
2000-10-26,3272.18,0.013193707
2000-10-27,3278.36,0.001888649
2000-10-30,3191.4,-0.026525458
2000-10-31,3369.63,0.055846964
2000-11-01,3333.39,-0.01075489
2000-11-02,3429.02,0.028688512
2000-11-03,3451.58,0.006579139
2000-11-06,3416.21,-0.010247481
2000-11-07,3415.79,-0.000122943
2000-11-08,3231.7,-0.053893828
2000-11-09,3200.35,-0.009700777
2000-11-10,3028.99,-0.053544144
2000-11-13,2966.72,-0.020558008
2000-11-14,3138.27,0.057824803
2000-11-15,3165.49,0.008673569
2000-11-16,3031.88,-0.042208315
2000-11-17,3027.19,-0.001546895
2000-11-20,2875.64,-0.05006293
2000-11-21,2871.45,-0.001457067
2000-11-22,2755.34,-0.040436017
2000-11-23,2755.34,0
2000-11-24,2904.38,0.054091328
2000-11-27,2880.49,-0.008225508
2000-11-28,2734.98,-0.050515711
2000-11-29,2706.93,-0.010256016
2000-11-30,2597.93,-0.040267018
2000-12-01,2645.29,0.018229898
2000-12-04,2615.75,-0.011167018
2000-12-05,2889.8,0.104769187
2000-12-06,2796.5,-0.032285971
2000-12-07,2752.66,-0.015676739
2000-12-08,2917.43,0.059858464
2000-12-11,3015.1,0.033478095
2000-12-12,2931.77,-0.027637558
2000-12-13,2822.77,-0.037178906
2000-12-14,2728.51,-0.033392731
2000-12-15,2653.27,-0.02757549
2000-12-18,2624.52,-0.010835686
2000-12-19,2511.71,-0.042983098
2000-12-20,2332.78,-0.07123832
2000-12-21,2340.12,0.00314646
2000-12-22,2517.02,0.075594414
2000-12-25,2517.02,0
2000-12-26,2493.52,-0.009336438
2000-12-27,2539.35,0.01837964
2000-12-28,2557.76,0.007249887
2000-12-29,2470.52,-0.034107969
2001-01-01,2470.52,0
2001-01-02,2291.86,-0.072316759
2001-01-03,2616.69,0.141732043
2001-01-04,2566.83,-0.019054607
2001-01-05,2407.65,-0.062014235
2001-01-08,2395.92,-0.004871971
2001-01-09,2441.3,0.018940532
2001-01-10,2524.18,0.033949125
2001-01-11,2640.57,0.046110024
2001-01-12,2626.5,-0.005328395
2001-01-15,2626.5,0
2001-01-16,2618.55,-0.003026842
2001-01-17,2682.78,0.024528842
2001-01-18,2768.49,0.031948203
2001-01-19,2770.38,0.000682683
2001-01-22,2757.91,-0.004501188
2001-01-23,2840.39,0.029906705
2001-01-24,2859.15,0.006604727
2001-01-25,2754.28,-0.036678733
2001-01-26,2781.3,0.009810186
2001-01-29,2838.34,0.020508395
2001-01-30,2838.35,3.52E-06
2001-01-31,2772.73,-0.023119066
2001-02-01,2782.79,0.003628193
2001-02-02,2660.5,-0.043945105
2001-02-05,2643.21,-0.006498778
2001-02-06,2664.49,0.008050817
2001-02-07,2607.82,-0.021268611
2001-02-08,2562.06,-0.017547223
2001-02-09,2470.97,-0.035553422
2001-02-12,2489.66,0.007563831
2001-02-13,2427.72,-0.024878899
2001-02-14,2491.4,0.026230373
2001-02-15,2552.91,0.02468893
2001-02-16,2425.38,-0.049954758
2001-02-19,2425.38,0
2001-02-20,2318.35,-0.044129167
2001-02-21,2268.94,-0.021312571
2001-02-22,2244.96,-0.010568812
2001-02-23,2262.51,0.007817511
2001-02-26,2308.5,0.020326982
2001-02-27,2207.82,-0.043612736
2001-02-28,2151.83,-0.025359857
2001-03-01,2183.37,0.014657292
2001-03-02,2117.63,-0.030109418
2001-03-05,2142.92,0.011942596
2001-03-06,2204.43,0.028703825
2001-03-07,2223.92,0.008841288
2001-03-08,2168.73,-0.02481654
2001-03-09,2052.78,-0.05346447
2001-03-12,1923.38,-0.063036468
2001-03-13,2014.78,0.047520511
2001-03-14,1972.09,-0.021188418
2001-03-15,1940.71,-0.015912053
2001-03-16,1890.91,-0.025660712
2001-03-19,1951.18,0.031873542
2001-03-20,1857.44,-0.048042723
2001-03-21,1830.23,-0.014649195
2001-03-22,1897.7,0.036864219
2001-03-23,1928.68,0.016325025
2001-03-26,1918.49,-0.005283406
2001-03-27,1972.26,0.028027251
2001-03-28,1854.13,-0.059895754
2001-03-29,1820.57,-0.018100133
2001-03-30,1840.26,0.010815294
2001-04-02,1782.97,-0.031131471
2001-04-03,1673,-0.061677987
2001-04-04,1638.8,-0.020442319
2001-04-05,1785,0.089211618
2001-04-06,1720.36,-0.036212885
2001-04-09,1745.71,0.014735288
2001-04-10,1852.03,0.060903587
2001-04-11,1898.95,0.025334363
2001-04-12,1961.43,0.032902393
2001-04-13,1961.43,0
2001-04-16,1909.57,-0.026439893
2001-04-17,1923.22,0.007148206
2001-04-18,2079.44,0.081228357
2001-04-19,2182.14,0.049388297
2001-04-20,2163.41,-0.008583317
2001-04-23,2059.32,-0.048113857
2001-04-24,2016.61,-0.020739856
2001-04-25,2059.8,0.021417131
2001-04-26,2034.88,-0.012098262
2001-04-27,2075.68,0.020050322
2001-04-30,2116.24,0.019540584
2001-05-01,2168.24,0.024571882
2001-05-02,2220.6,0.024148618
2001-05-03,2146.2,-0.033504458
2001-05-04,2191.53,0.021121051
2001-05-07,2173.57,-0.008195188
2001-05-08,2198.77,0.01159383
2001-05-09,2156.63,-0.019165261
2001-05-10,2128.86,-0.012876571
2001-05-11,2107.43,-0.010066421
2001-05-14,2081.92,-0.012104791
2001-05-15,2085.58,0.001757993
2001-05-16,2166.44,0.038770989
2001-05-17,2193.68,0.012573623
2001-05-18,2198.88,0.002370446
2001-05-21,2305.59,0.048529251
2001-05-22,2313.85,0.003582597
2001-05-23,2243.48,-0.030412516
2001-05-24,2282.02,0.017178669
2001-05-25,2251.03,-0.013580074
2001-05-28,2251.03,0
2001-05-29,2175.54,-0.033535759
2001-05-30,2084.5,-0.041847082
2001-05-31,2110.49,0.012468218
2001-06-01,2149.44,0.01845543
2001-06-04,2155.93,0.003019391
2001-06-05,2233.66,0.036054046
2001-06-06,2217.73,-0.007131793
2001-06-07,2264,0.020863676
2001-06-08,2215.1,-0.02159894
2001-06-11,2170.78,-0.020008126
2001-06-12,2169.95,-0.000382351
2001-06-13,2121.66,-0.022253969
2001-06-14,2044.07,-0.036570421
2001-06-15,2028.43,-0.007651401
2001-06-18,1988.63,-0.019621086
2001-06-19,1992.66,0.002026521
2001-06-20,2031.24,0.019361055
2001-06-21,2058.76,0.013548374
2001-06-22,2034.84,-0.011618644
2001-06-25,2050.87,0.007877769
2001-06-26,2064.62,0.006704472
2001-06-27,2074.74,0.004901628
2001-06-28,2125.46,0.024446437
2001-06-29,2160.54,0.016504663
2001-07-02,2148.72,-0.005470855
2001-07-03,2140.8,-0.003685915
2001-07-04,2140.8,0
2001-07-05,2080.11,-0.028349215
2001-07-06,2004.16,-0.036512492
2001-07-09,2026.71,0.011251597
2001-07-10,1962.79,-0.031538799
2001-07-11,1972.04,0.004712679
2001-07-12,2075.74,0.05258514
2001-07-13,2084.79,0.004359891
2001-07-16,2029.12,-0.026702929
2001-07-17,2067.32,0.018825895
2001-07-18,2016.17,-0.024742178
2001-07-19,2046.59,0.015088013
2001-07-20,2029.37,-0.008413996
2001-07-23,1988.56,-0.020109689
2001-07-24,1959.24,-0.014744338
2001-07-25,1984.32,0.012800882
2001-07-26,2022.96,0.019472666
2001-07-27,2029.07,0.003020327
2001-07-30,2017.84,-0.005534555
2001-07-31,2027.13,0.004603933
2001-08-01,2068.38,0.020348966
2001-08-02,2087.38,0.009185933
2001-08-03,2066.33,-0.010084412
2001-08-06,2034.26,-0.01552027
2001-08-07,2027.79,-0.003180518
2001-08-08,1966.36,-0.030294064
2001-08-09,1963.32,-0.001546004
2001-08-10,1956.47,-0.003488988
2001-08-13,1982.25,0.013176793
2001-08-14,1964.53,-0.008939337
2001-08-15,1918.89,-0.02323202
2001-08-16,1930.32,0.005956569
2001-08-17,1867.01,-0.032797671
2001-08-20,1881.35,0.00768073
2001-08-21,1831.3,-0.026603237
2001-08-22,1860.01,0.015677388
2001-08-23,1842.97,-0.009161241
2001-08-24,1916.8,0.040060337
2001-08-27,1912.41,-0.002290275
2001-08-28,1864.98,-0.024801167
2001-08-29,1843.17,-0.011694495
2001-08-30,1791.68,-0.027935568
2001-08-31,1805.43,0.007674361
2001-09-03,1805.43,0
2001-09-04,1770.78,-0.019192104
2001-09-05,1759.01,-0.006646788
2001-09-06,1705.64,-0.03034093
2001-09-07,1687.7,-0.010518046
2001-09-10,1695.38,0.004550572
2001-09-11,1695.38,0
2001-09-12,1695.38,0
2001-09-13,1695.38,0
2001-09-14,1695.38,0
2001-09-17,1579.55,-0.068320966
2001-09-18,1555.08,-0.015491754
2001-09-19,1527.8,-0.017542506
2001-09-20,1470.93,-0.037223459
2001-09-21,1423.19,-0.032455657
2001-09-24,1499.4,0.053548718
2001-09-25,1501.64,0.001493931
2001-09-26,1464.04,-0.02503929
2001-09-27,1460.71,-0.002274528
2001-09-28,1498.8,0.02607636
2001-10-01,1480.46,-0.012236456
2001-10-02,1492.33,0.008017778
2001-10-03,1580.81,0.059289835
2001-10-04,1597.31,0.010437687
2001-10-05,1605.3,0.00500216
2001-10-08,1605.95,0.000404909
2001-10-09,1570.19,-0.022267194
2001-10-10,1626.26,0.035709054
2001-10-11,1701.47,0.046247218
2001-10-12,1703.4,0.001134313
2001-10-15,1696.31,-0.004162264
2001-10-16,1722.07,0.015185904
2001-10-17,1646.34,-0.043976145
2001-10-18,1652.72,0.003875263
2001-10-19,1671.31,0.011248124
2001-10-22,1708.08,0.022000706
2001-10-23,1704.44,-0.002131048
2001-10-24,1731.54,0.01589965
2001-10-25,1775.47,0.025370479
2001-10-26,1768.96,-0.003666635
2001-10-29,1699.52,-0.039254703
2001-10-30,1667.41,-0.01889357
2001-10-31,1690.2,0.013667904
2001-11-01,1746.3,0.033191338
2001-11-02,1745.73,-0.000326404
2001-11-05,1793.65,0.027449835
2001-11-06,1835.08,0.023098152
2001-11-07,1837.53,0.001335092
2001-11-08,1827.77,-0.005311478
2001-11-09,1828.48,0.000388452
2001-11-12,1840.13,0.006371412
2001-11-13,1892.11,0.028248004
2001-11-14,1903.19,0.005855896
2001-11-15,1900.57,-0.001376636
2001-11-16,1898.58,-0.001047054
2001-11-19,1934.42,0.018877266
2001-11-20,1880.51,-0.027868819
2001-11-21,1875.05,-0.002903468
2001-11-22,1875.05,0
2001-11-23,1903.2,0.015012933
2001-11-26,1941.23,0.019982135
2001-11-27,1935.97,-0.002709622
2001-11-28,1887.97,-0.024793773
2001-11-29,1933.26,0.023988729
2001-11-30,1930.58,-0.001386259
2001-12-03,1904.9,-0.013301702
2001-12-04,1963.1,0.030552785
2001-12-05,2046.84,0.042657022
2001-12-06,2054.27,0.003629986
2001-12-07,2021.26,-0.016068969
2001-12-10,1992.12,-0.01441675
2001-12-11,2001.93,0.004924402
2001-12-12,2011.38,0.004720445
2001-12-13,1946.51,-0.032251489
2001-12-14,1953.17,0.003421508
2001-12-17,1987.45,0.017550956
2001-12-18,2004.76,0.008709653
2001-12-19,1982.89,-0.010909036
2001-12-20,1918.54,-0.032452632
2001-12-21,1945.83,0.014224358
2001-12-24,1944.48,-0.000693791
2001-12-25,1944.48,0
2001-12-26,1960.7,0.008341562
2001-12-27,1976.42,0.008017545
2001-12-28,1987.26,0.005484664
2001-12-31,1950.4,-0.018548152
2002-01-01,1950.4,0
2002-01-02,1979.25,0.014791838
2002-01-03,2044.27,0.032850827
2002-01-04,2059.38,0.007391392
2002-01-07,2037.1,-0.01081879
2002-01-08,2055.74,0.009150263
2002-01-09,2044.89,-0.005277905
2002-01-10,2047.24,0.001149206
2002-01-11,2022.46,-0.012104101
2002-01-14,1990.74,-0.01568387
2002-01-15,2000.91,0.005108653
2002-01-16,1944.44,-0.028222159
2002-01-17,1985.82,0.021281191
2002-01-18,1930.34,-0.027938081
2002-01-21,1930.34,0
2002-01-22,1882.53,-0.024767658
2002-01-23,1922.38,0.021168321
2002-01-24,1942.58,0.010507808
2002-01-25,1937.7,-0.002512123
2002-01-28,1943.91,0.00320483
2002-01-29,1892.99,-0.026194628
2002-01-30,1913.44,0.010803015
2002-01-31,1934.03,0.010760724
2002-02-01,1911.24,-0.011783685
2002-02-04,1855.53,-0.029148616
2002-02-05,1838.52,-0.009167192
2002-02-06,1812.71,-0.014038466
2002-02-07,1782.11,-0.016880803
2002-02-08,1818.88,0.020632845
2002-02-11,1846.66,0.015273135
2002-02-12,1834.21,-0.006741902
2002-02-13,1859.16,0.013602586
2002-02-14,1843.37,-0.008493083
2002-02-15,1805.2,-0.020706641
2002-02-18,1805.2,0
2002-02-19,1750.61,-0.030240417
2002-02-20,1775.57,0.014257887
2002-02-21,1716.24,-0.033414622
2002-02-22,1724.54,0.004836153
2002-02-25,1769.88,0.026291069
2002-02-26,1766.86,-0.00170633
2002-02-27,1751.88,-0.008478317
2002-02-28,1731.49,-0.011638925
2002-03-01,1802.74,0.04114953
2002-03-04,1859.32,0.031385558
2002-03-05,1866.29,0.003748682
2002-03-06,1890.4,0.012918678
2002-03-07,1881.63,-0.00463923
2002-03-08,1929.67,0.025531056
2002-03-11,1929.49,-9.33E-05
2002-03-12,1897.12,-0.016776454
2002-03-13,1862.03,-0.018496458
2002-03-14,1854.14,-0.004237311
2002-03-15,1868.3,0.007636964
2002-03-18,1877.06,0.004688754
2002-03-19,1880.87,0.00202977
2002-03-20,1832.87,-0.025520105
2002-03-21,1868.83,0.019619504
2002-03-22,1851.39,-0.009332042
2002-03-25,1812.49,-0.02101124
2002-03-26,1824.17,0.006444173
2002-03-27,1826.75,0.001414342
2002-03-28,1845.35,0.010182017
2002-03-29,1845.35,0
2002-04-01,1862.62,0.009358658
2002-04-02,1804.4,-0.031257047
2002-04-03,1784.35,-0.011111727
2002-04-04,1789.75,0.003026312
2002-04-05,1770.03,-0.011018299
2002-04-08,1785.87,0.008949001
2002-04-09,1742.57,-0.024245886
2002-04-10,1767.07,0.014059693
2002-04-11,1725.24,-0.023671954
2002-04-12,1756.19,0.017939533
2002-04-15,1753.78,-0.001372289
2002-04-16,1816.79,0.03592811
2002-04-17,1810.67,-0.003368579
2002-04-18,1802.43,-0.004550802
2002-04-19,1796.83,-0.003106917
2002-04-22,1758.68,-0.021231836
2002-04-23,1730.29,-0.016142789
2002-04-24,1713.34,-0.009796046
2002-04-25,1713.7,0.000210116
2002-04-26,1663.89,-0.029065764
2002-04-29,1656.93,-0.004182969
2002-04-30,1688.23,0.018890357
2002-05-01,1677.53,-0.006337999
2002-05-02,1644.82,-0.019498906
2002-05-03,1613.03,-0.019327343
2002-05-06,1578.48,-0.021419316
2002-05-07,1573.82,-0.002952207
2002-05-08,1696.29,0.077817031
2002-05-09,1650.49,-0.0270001
2002-05-10,1600.85,-0.030075917
2002-05-13,1652.54,0.032289096
2002-05-14,1719.05,0.040247135
2002-05-15,1725.56,0.003786975
2002-05-16,1730.44,0.002828067
2002-05-17,1741.39,0.00632787
2002-05-20,1701.59,-0.022855305
2002-05-21,1664.18,-0.02198532
2002-05-22,1673.45,0.005570311
2002-05-23,1697.63,0.014449192
2002-05-24,1661.49,-0.021288502
2002-05-27,1661.49,0
2002-05-28,1652.17,-0.005609423
2002-05-29,1624.39,-0.01681425
2002-05-30,1631.92,0.004635586
2002-05-31,1615.73,-0.009920829
2002-06-03,1562.56,-0.032907726
2002-06-04,1578.12,0.009958018
2002-06-05,1595.26,0.010861025
2002-06-06,1554.88,-0.025312488
2002-06-07,1535.48,-0.012476847
2002-06-10,1530.69,-0.003119546
2002-06-11,1497.18,-0.021892088
2002-06-12,1519.12,0.014654217
2002-06-13,1496.86,-0.01465322
2002-06-14,1504.74,0.005264353
2002-06-17,1553.29,0.03226471
2002-06-18,1542.96,-0.0066504
2002-06-19,1496.83,-0.029897081
2002-06-20,1464.75,-0.02143196
2002-06-21,1440.96,-0.016241679
2002-06-24,1460.34,0.013449367
2002-06-25,1423.99,-0.024891464
2002-06-26,1429.33,0.003750026
2002-06-27,1459.2,0.020897903
2002-06-28,1463.21,0.002748081
2002-07-01,1403.8,-0.040602511
2002-07-02,1357.82,-0.032753954
2002-07-03,1380.17,0.016460208
2002-07-04,1380.17,0
2002-07-05,1448.36,0.049406957
2002-07-08,1405.61,-0.029516142
2002-07-09,1381.12,-0.017423041
2002-07-10,1346.01,-0.025421397
2002-07-11,1374.43,0.021114256
2002-07-12,1373.5,-0.000676644
2002-07-15,1382.62,0.006639971
2002-07-16,1375.26,-0.005323227
2002-07-17,1397.25,0.015989704
2002-07-18,1356.95,-0.028842369
2002-07-19,1319.15,-0.02785659
2002-07-22,1282.65,-0.027669333
2002-07-23,1229.05,-0.041788485
2002-07-24,1290.23,0.049778284
2002-07-25,1240.08,-0.038869039
2002-07-26,1262.12,0.017773047
2002-07-29,1335.25,0.057942193
2002-07-30,1344.19,0.006695375
2002-07-31,1328.26,-0.011851003
2002-08-01,1280,-0.036333248
2002-08-02,1247.92,-0.0250625
2002-08-05,1206.01,-0.033583884
2002-08-06,1259.55,0.044394325
2002-08-07,1280.9,0.016950498
2002-08-08,1316.52,0.027808572
2002-08-09,1306.12,-0.007899614
2002-08-12,1306.84,0.000551251
2002-08-13,1269.28,-0.028741085
2002-08-14,1334.3,0.051225892
2002-08-15,1345.01,0.008026681
2002-08-16,1361.01,0.011895822
2002-08-19,1394.54,0.024636116
2002-08-20,1376.59,-0.012871628
2002-08-21,1409.25,0.023725292
2002-08-22,1422.95,0.009721483
2002-08-23,1380.62,-0.029748059
2002-08-26,1391.74,0.008054352
2002-08-27,1347.78,-0.03158636
2002-08-28,1314.38,-0.024781493
2002-08-29,1335.77,0.016273833
2002-08-30,1314.85,-0.015661379
2002-09-02,1314.85,0
2002-09-03,1263.84,-0.0387953
2002-09-04,1292.31,0.022526586
2002-09-05,1251,-0.031966014
2002-09-06,1295.3,0.035411671
2002-09-09,1304.6,0.007179804
2002-09-10,1320.09,0.011873371
2002-09-11,1315.45,-0.003514912
2002-09-12,1279.68,-0.027192216
2002-09-13,1291.4,0.00915854
2002-09-16,1275.88,-0.012017965
2002-09-17,1259.94,-0.012493338
2002-09-18,1252.13,-0.006198708
2002-09-19,1216.45,-0.028495444
2002-09-20,1221.09,0.003814378
2002-09-23,1184.93,-0.029612887
2002-09-24,1182.17,-0.002329252
2002-09-25,1222.29,0.033937589
2002-09-26,1221.61,-0.000556333
2002-09-27,1199.16,-0.018377387
2002-09-30,1172.06,-0.022599153
2002-10-01,1213.72,0.035544255
2002-10-02,1187.3,-0.021767788
2002-10-03,1165.56,-0.018310452
2002-10-04,1139.9,-0.022015169
2002-10-07,1119.4,-0.017984034
2002-10-08,1129.21,0.008763623
2002-10-09,1114.11,-0.013372181
2002-10-10,1163.37,0.044214665
2002-10-11,1210.47,0.04048583
2002-10-14,1220.53,0.008310821
2002-10-15,1282.44,0.050723866
2002-10-16,1232.42,-0.039003774
2002-10-17,1272.29,0.032350984
2002-10-18,1287.86,0.012237776
2002-10-21,1309.67,0.016935071
2002-10-22,1292.8,-0.012881107
2002-10-23,1320.23,0.021217512
2002-10-24,1298.71,-0.01630019
2002-10-25,1331.13,0.024963233
2002-10-28,1315.83,-0.011493994
2002-10-29,1300.54,-0.011620042
2002-10-30,1326.73,0.020137789
2002-10-31,1329.75,0.002276273
2002-11-01,1360.7,0.023275052
2002-11-04,1396.54,0.026339384
2002-11-05,1401.17,0.003315336
2002-11-06,1418.99,0.012717943
2002-11-07,1376.71,-0.029795841
2002-11-08,1359.28,-0.012660618
2002-11-11,1319.19,-0.029493555
2002-11-12,1349.56,0.023021703
2002-11-13,1361.34,0.008728771
2002-11-14,1411.52,0.03686074
2002-11-15,1411.14,-0.000269213
2002-11-18,1393.69,-0.012365889
2002-11-19,1374.51,-0.013762027
2002-11-20,1419.35,0.032622535
2002-11-21,1467.55,0.033959207
2002-11-22,1468.74,0.000810875
2002-11-25,1481.9,0.008960061
2002-11-26,1444.43,-0.025285107
2002-11-27,1487.94,0.030122609
2002-11-28,1487.94,0
2002-11-29,1478.78,-0.006156162
2002-12-02,1484.78,0.004057399
2002-12-03,1448.96,-0.024124786
2002-12-04,1430.35,-0.012843695
2002-12-05,1410.75,-0.01370294
2002-12-06,1422.44,0.008286372
2002-12-09,1367.14,-0.038876859
2002-12-10,1390.76,0.017276943
2002-12-11,1396.59,0.004191953
2002-12-12,1399.55,0.002119448
2002-12-13,1362.42,-0.026529956
2002-12-16,1400.33,0.027825487
2002-12-17,1392.05,-0.005912892
2002-12-18,1361.51,-0.021938867
2002-12-19,1354.1,-0.005442487
2002-12-20,1363.05,0.006609556
2002-12-23,1381.69,0.013675214
2002-12-24,1372.47,-0.006672987
2002-12-25,1372.47,0
2002-12-26,1367.89,-0.003337049
2002-12-27,1348.31,-0.014314016
2002-12-30,1339.54,-0.006504439
2002-12-31,1335.51,-0.003008495
2003-01-01,1335.51,0
2003-01-02,1384.85,0.036944688
2003-01-03,1387.08,0.001610283
2003-01-06,1421.32,0.02468495
2003-01-07,1431.57,0.007211606
2003-01-08,1401.07,-0.02130528
2003-01-09,1438.46,0.026686747
2003-01-10,1447.72,0.00643744
2003-01-13,1446.04,-0.001160445
2003-01-14,1460.99,0.01033858
2003-01-15,1438.8,-0.015188331
2003-01-16,1423.75,-0.010460106
2003-01-17,1376.19,-0.033404741
2003-01-20,1376.19,0
2003-01-21,1364.25,-0.008676128
2003-01-22,1359.48,-0.003496427
2003-01-23,1388.27,0.021177215
2003-01-24,1342.14,-0.033228407
2003-01-27,1325.27,-0.012569479
2003-01-28,1342.18,0.012759664
2003-01-29,1358.06,0.011831498
2003-01-30,1322.35,-0.026294862
2003-01-31,1320.91,-0.00108897
2003-02-03,1323.79,0.002180315
2003-02-04,1306.15,-0.013325376
2003-02-05,1301.5,-0.003560081
2003-02-06,1301.73,0.000176719
2003-02-07,1282.47,-0.014795695
2003-02-10,1296.68,0.011080181
2003-02-11,1295.46,-0.000940864
2003-02-12,1278.97,-0.012729069
2003-02-13,1277.44,-0.001196275
2003-02-14,1310.17,0.025621556
2003-02-17,1310.17,0
2003-02-18,1346.54,0.027759756
2003-02-19,1334.32,-0.009075111
2003-02-20,1331.23,-0.002315786
2003-02-21,1349.02,0.013363581
2003-02-24,1322.38,-0.019747669
2003-02-25,1328.98,0.004991001
2003-02-26,1303.68,-0.019037156
2003-02-27,1323.94,0.015540623
2003-02-28,1337.52,0.010257262
2003-03-03,1320.29,-0.01288205
2003-03-04,1307.77,-0.009482765
2003-03-05,1314.4,0.005069699
2003-03-06,1302.89,-0.008756847
2003-03-07,1305.29,0.001842059
2003-03-10,1278.37,-0.020623769
2003-03-11,1271.47,-0.005397498
2003-03-12,1279.24,0.006111037
2003-03-13,1340.77,0.048098871
2003-03-14,1340.33,-0.00032817
2003-03-17,1392.27,0.038751651
2003-03-18,1400.55,0.005947122
2003-03-19,1397.07,-0.002484738
2003-03-20,1402.77,0.004079967
2003-03-21,1421.84,0.013594531
2003-03-24,1369.78,-0.036614528
2003-03-25,1391.01,0.015498839
2003-03-26,1387.45,-0.002559291
2003-03-27,1384.25,-0.002306389
2003-03-28,1369.6,-0.010583348
2003-03-31,1341.17,-0.020757886
2003-04-01,1348.3,0.005316254
2003-04-02,1396.72,0.035911889
2003-04-03,1396.58,-0.000100235
2003-04-04,1383.51,-0.009358576
2003-04-07,1389.51,0.004336796
2003-04-08,1382.94,-0.004728286
2003-04-09,1356.74,-0.018945146
2003-04-10,1365.61,0.00653773
2003-04-11,1358.85,-0.004950169
2003-04-14,1384.95,0.019207418
2003-04-15,1391.01,0.004375609
2003-04-16,1394.72,0.002667127
2003-04-17,1425.5,0.022068946
2003-04-18,1425.5,0
2003-04-21,1424.37,-0.000792704
2003-04-22,1451.36,0.018948728
2003-04-23,1466.16,0.010197332
2003-04-24,1457.23,-0.00609074
2003-04-25,1434.54,-0.015570637
2003-04-28,1462.24,0.019309326
2003-04-29,1471.3,0.006195973
2003-04-30,1464.31,-0.004750901
2003-05-01,1472.56,0.005634053
2003-05-02,1502.88,0.020589993
2003-05-05,1504.04,0.000771851
2003-05-06,1523.71,0.01307811
2003-05-07,1506.76,-0.011124164
2003-05-08,1489.69,-0.011328944
2003-05-09,1520.15,0.020447207
2003-05-12,1541.4,0.013978884
2003-05-13,1539.68,-0.001115869
2003-05-14,1534.9,-0.003104541
2003-05-15,1551.38,0.010736856
2003-05-16,1538.53,-0.008282948
2003-05-19,1492.77,-0.029742676
2003-05-20,1491.09,-0.001125425
2003-05-21,1489.87,-0.000818193
2003-05-22,1507.55,0.011866807
2003-05-23,1510.09,0.001684853
2003-05-26,1510.09,0
2003-05-27,1556.69,0.030859088
2003-05-28,1563.24,0.004207646
2003-05-29,1574.95,0.007490852
2003-05-30,1595.91,0.013308359
2003-06-02,1590.75,-0.003233265
2003-06-03,1603.56,0.008052805
2003-06-04,1634.65,0.019388111
2003-06-05,1646.01,0.0069495
2003-06-06,1627.42,-0.011293978
2003-06-09,1603.97,-0.01440931
2003-06-10,1627.67,0.014775837
2003-06-11,1646.02,0.011273784
2003-06-12,1653.62,0.004617198
2003-06-13,1626.49,-0.01640643
2003-06-16,1666.58,0.024648169
2003-06-17,1668.44,0.001116058
2003-06-18,1677.14,0.005214452
2003-06-19,1648.64,-0.016993215
2003-06-20,1644.72,-0.002377717
2003-06-23,1610.75,-0.020653971
2003-06-24,1605.61,-0.00319106
2003-06-25,1602.66,-0.001837308
2003-06-26,1634.01,0.019561229
2003-06-27,1625.26,-0.005354924
2003-06-30,1622.8,-0.001513604
2003-07-01,1640.13,0.010679073
2003-07-02,1678.73,0.02353472
2003-07-03,1663.46,-0.009096162
2003-07-04,1663.46,0
2003-07-07,1720.71,0.034416217
2003-07-08,1746.46,0.014964753
2003-07-09,1747.46,0.000572587
2003-07-10,1715.86,-0.01808339
2003-07-11,1733.93,0.010531162
2003-07-14,1754.82,0.012047776
2003-07-15,1753.21,-0.000917473
2003-07-16,1747.97,-0.002988803
2003-07-17,1698.02,-0.028576005
2003-07-18,1708.5,0.006171894
2003-07-21,1681.41,-0.015856014
2003-07-22,1706.1,0.014684104
2003-07-23,1719.18,0.007666608
2003-07-24,1701.42,-0.010330506
2003-07-25,1730.7,0.017209155
2003-07-28,1735.36,0.002692552
2003-07-29,1731.37,-0.002299235
2003-07-30,1720.91,-0.006041458
2003-07-31,1735.02,0.00819915
2003-08-01,1715.62,-0.011181427
2003-08-04,1714.06,-0.000909292
2003-08-05,1673.5,-0.023663116
2003-08-06,1652.68,-0.012440992
2003-08-07,1652.18,-0.000302539
2003-08-08,1644.03,-0.004932877
2003-08-11,1661.51,0.010632409
2003-08-12,1687.01,0.015347485
